UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
8535,M23394,M,298.6,309.5,1404,43.3,33
8536,L55715,L,298.6,309.5,1547,44.8,36
8537,M23396,M,298.6,309.5,1426,45.4,38
8538,L55717,L,298.6,309.5,1730,30.2,41
8539,L55718,L,298.5,309.4,1548,37.7,43
8540,L55719,L,298.5,309.4,1517,40.2,45
8541,L55720,L,298.6,309.5,1687,29.3,47
8542,L55721,L,298.5,309.5,1738,25.2,49
8543,H37956,H,298.4,309.4,1512,35.3,51
8544,M23403,M,298.5,309.4,1365,48.7,56
8545,H37958,H,298.5,309.4,2011,21.0,59
8546,L55725,L,298.4,309.3,1806,27.6,64
8547,L55726,L,298.4,309.3,1716,28.4,66
8548,M23407,M,298.4,309.4,1666,24.3,68
8549,L55728,L,298.5,309.4,1578,36.3,71
8550,L55729,L,298.3,309.3,1558,37.2,73
8551,L55730,L,298.3,309.2,1456,45.5,75
8552,M23411,M,298.2,309.1,1457,49.0,77
8553,L55732,L,298.2,309.1,1467,44.5,80
8554,M23413,M,298.1,309.0,1661,38.2,82
8555,L55734,L,298.1,309.0,1592,33.9,85
8556,L55735,L,298.2,309.0,1596,37.2,87
8557,L55736,L,298.2,309.0,1489,40.6,89
8558,L55737,L,298.3,309.0,1471,48.3,91
8559,M23418,M,298.3,309.0,1505,41.3,93
8560,L55739,L,298.3,309.0,1519,40.0,96
8561,L55740,L,298.3,309.0,1408,45.4,98
8562,L55741,L,298.2,308.9,1332,44.4,100
8563,L55742,L,298.1,308.9,1351,52.4,102
8564,L55743,L,298.0,308.9,1500,36.7,104
8565,M23424,M,298.0,308.7,1614,30.7,106
8566,L55745,L,298.0,308.8,1489,36.5,109
8567,M23426,M,297.9,308.7,1751,26.6,111
8568,L55747,L,298.0,308.7,1511,45.8,114
8569,L55748,L,297.9,308.6,1691,29.6,116
8570,L55749,L,297.9,308.6,1757,27.5,118
8571,H37984,H,297.9,308.7,1545,35.9,120
8572,L55751,L,297.9,308.6,2262,15.7,125
8573,M23432,M,297.7,308.5,1559,35.2,127
8574,L55753,L,297.6,308.4,1626,32.4,130
8575,L55754,L,297.6,308.3,1424,53.9,132
8576,M23435,M,297.6,308.3,1648,29.1,134
8577,L55756,L,297.6,308.3,1523,39.5,137
8578,L55757,L,297.6,308.3,1502,43.2,139
8579,L55758,L,297.5,308.2,1489,40.7,141
8580,M23439,M,297.4,308.1,1620,31.2,143
8581,L55760,L,297.5,308.1,1631,30.6,146
8582,M23441,M,297.5,308.0,1429,45.8,148
8583,M23442,M,297.5,308.1,1334,72.0,151
8584,L55763,L,297.4,308.0,1423,38.0,154
8585,L55764,L,297.4,307.9,1390,47.7,156
8586,M23445,M,297.4,307.9,1338,48.5,158
8587,H38000,H,297.3,307.9,1461,37.5,161
8588,M23447,M,297.4,307.9,1627,34.3,166
8589,L55768,L,297.3,307.8,1385,44.4,169
8590,M23449,M,297.3,307.8,1538,48.0,171
8591,L55770,L,297.4,307.9,1557,35.5,174
8592,L55771,L,297.4,307.9,1606,33.4,176
8593,M23452,M,297.5,308.0,1430,44.5,178
8594,M23453,M,297.4,308.0,1601,34.6,181
8595,L55774,L,297.4,308.0,1356,51.9,184
8596,M23455,M,297.5,308.2,1624,30.9,186
8597,L55776,L,297.5,308.2,1327,56.5,189
8598,L55777,L,297.6,308.3,1410,47.0,191
8599,L55778,L,297.6,308.3,1478,42.3,193
8600,L55779,L,297.6,308.4,1460,40.3,195
8601,L55780,L,297.5,308.3,1435,40.3,197
8602,H38015,H,297.4,308.2,1359,46.9,199
8603,L55782,L,297.4,308.1,1729,31.7,204
8604,H38017,H,297.3,308.0,1384,49.1,206
8605,L55784,L,297.4,308.2,1297,52.1,211
8606,L55785,L,297.5,308.4,1633,33.3,213
8607,M23466,M,297.5,308.4,1505,37.2,215
8608,L55787,L,297.5,308.4,1433,50.0,218
8609,L55788,L,297.4,308.4,1369,50.6,220
8610,L55789,L,297.4,308.3,1475,40.5,222
8611,L55790,L,297.4,308.3,1561,38.3,0
8612,L55791,L,297.4,308.3,1472,45.5,2
8613,L55792,L,297.5,308.4,1441,44.5,4
8614,M23473,M,297.5,308.5,1401,50.5,6
8615,L55794,L,297.5,308.5,1691,33.1,9
8616,L55795,L,297.6,308.6,1382,47.1,11
8617,L55796,L,297.6,308.6,1355,46.4,13
8618,L55797,L,297.6,308.6,1529,45.3,15
8619,L55798,L,297.7,308.7,1829,24.9,17
8620,H38033,H,297.6,308.6,1480,39.8,19
8621,L55800,L,297.6,308.5,1475,42.4,24
8622,M23481,M,297.6,308.5,1431,52.6,26
8623,L55802,L,297.5,308.3,1437,42.3,29
8624,M23483,M,297.5,308.3,1476,45.6,31
8625,H38038,H,297.5,308.4,1490,39.7,34
8626,L55805,L,297.4,308.3,1632,33.5,39
8627,L55806,L,297.4,308.2,1402,49.7,41
8628,L55807,L,297.4,308.3,1347,45.8,43
8629,L55808,L,297.5,308.4,1747,31.0,45
8630,H38043,H,297.5,308.5,1557,39.1,47
8631,L55810,L,297.4,308.4,1371,57.4,52
8632,H38045,H,297.3,308.3,1506,37.0,54
8633,L55812,L,297.3,308.3,1590,35.5,59
8634,L55813,L,297.4,308.3,1336,53.7,61
8635,L55814,L,297.3,308.3,1411,43.2,63
8636,L55815,L,297.4,308.3,1704,27.3,65
8637,L55816,L,297.5,308.4,1723,27.3,67
8638,L55817,L,297.5,308.5,1459,39.7,69
8639,L55818,L,297.6,308.5,1572,35.9,71
8640,L55819,L,297.5,308.4,1384,56.0,73
8641,L55820,L,297.6,308.6,1383,47.5,75
8642,M23501,M,297.6,308.5,1360,48.6,77
8643,M23502,M,297.5,308.4,1596,36.6,80
8644,L55823,L,297.5,308.5,1448,54.3,83
8645,M23504,M,297.6,308.5,1443,38.2,85
8646,M23505,M,297.6,308.6,1492,35.5,88
8647,L55826,L,297.5,308.6,1497,43.9,91
8648,L55827,L,297.5,308.5,1530,38.5,93
8649,M23508,M,297.4,308.4,1478,46.2,95
8650,L55829,L,297.4,308.4,1328,61.8,98
8651,H38064,H,297.4,308.3,1771,27.4,100
8652,M23511,M,297.4,308.4,1564,35.0,105
8653,H38066,H,297.3,308.3,1461,41.5,108
8654,M23513,M,297.4,308.3,1335,57.9,113
8655,M23514,M,297.4,308.4,1441,46.8,116
8656,L55835,L,297.3,308.3,1268,60.6,119
8657,M23516,M,297.3,308.3,1697,27.4,121
8658,L55837,L,297.4,308.4,1421,46.0,124
8659,L55838,L,297.4,308.5,1496,36.4,126
8660,L55839,L,297.5,308.5,1375,55.6,128
8661,L55840,L,297.4,308.5,1295,52.1,130
8662,L55841,L,297.4,308.5,1643,33.8,132
8663,L55842,L,297.5,308.6,1514,36.9,134
8664,L55843,L,297.5,308.6,1671,29.4,136
8665,H38078,H,297.5,308.6,1355,58.9,138
8666,L55845,L,297.6,308.7,1365,50.6,143
8667,L55846,L,297.5,308.7,1407,42.5,145
8668,M23527,M,297.5,308.8,1455,46.1,147
8669,L55848,L,297.5,308.8,1502,45.9,150
8670,M23529,M,297.5,308.8,1471,52.3,152
8671,L55850,L,297.5,308.9,1581,30.4,155
8672,L55851,L,297.5,308.8,1530,37.8,157
8673,L55852,L,297.5,308.8,1312,50.3,159
8674,L55853,L,297.4,308.6,1494,42.6,161
8675,M23534,M,297.4,308.6,1528,29.1,163
8676,H38089,H,297.3,308.6,1688,29.4,166
8677,M23536,M,297.3,308.5,1520,42.4,171
8678,M23537,M,297.3,308.5,1664,28.9,174
8679,L55858,L,297.3,308.5,1514,44.5,177
8680,L55859,L,297.3,308.5,1456,54.2,179
8681,L55860,L,297.2,308.5,1494,39.6,181
8682,L55861,L,297.2,308.4,1605,30.0,183
8683,M23542,M,297.2,308.5,1353,46.5,185
8684,L55863,L,297.2,308.5,1447,47.9,188
8685,L55864,L,297.2,308.5,1588,40.4,190
8686,H38099,H,297.2,308.5,1524,41.4,192
8687,M23546,M,297.2,308.5,1611,31.6,197
8688,M23547,M,297.2,308.5,1604,34.9,200
8689,L55868,L,297.1,308.5,1483,46.9,203
8690,L55869,L,297.1,308.4,1543,39.6,205
8691,L55870,L,297.1,308.5,1323,44.4,207
8692,L55871,L,297.1,308.5,1555,36.2,0
8693,L55872,L,297.1,308.4,1583,31.9,2
8694,M23553,M,297.2,308.5,1584,40.0,4
8695,L55874,L,297.2,308.5,1766,25.8,7
8696,M23555,M,297.2,308.6,1498,44.4,9
8697,L55876,L,297.2,308.6,1413,49.8,12
8698,L55877,L,297.3,308.6,1505,33.5,14
8699,H38112,H,297.3,308.7,1438,46.2,16
8700,M23559,M,297.3,308.7,1655,34.1,21
8701,M23560,M,297.3,308.7,1451,43.8,24
8702,M23561,M,297.3,308.7,1466,38.4,27
8703,L55882,L,297.2,308.6,1774,23.0,30
8704,M23563,M,297.2,308.6,1284,51.3,32
8705,L55884,L,297.1,308.5,1425,40.0,35
8706,L55885,L,297.2,308.6,1437,52.4,37
8707,L55886,L,297.2,308.6,1335,53.0,39
8708,L55887,L,297.2,308.5,1471,41.7,41
8709,M23568,M,297.2,308.5,1364,54.0,43
8710,L55889,L,297.1,308.5,1578,35.6,46
8711,L55890,L,297.1,308.5,1712,32.1,48
8712,L55891,L,297.1,308.5,1733,28.7,50
8713,L55892,L,297.2,308.6,1652,32.1,52
8714,L55893,L,297.2,308.6,1917,24.1,54
8715,M23574,M,297.2,308.6,1444,41.1,56
8716,L55895,L,297.1,308.6,1442,37.1,59
8717,M23576,M,297.1,308.6,1717,31.3,61
8718,L55897,L,297.1,308.7,1474,42.3,64
8719,L55898,L,297.2,308.7,1509,39.3,66
8720,L55899,L,297.2,308.8,1451,43.1,68
8721,L55900,L,297.3,308.8,1554,36.1,70
8722,L55901,L,297.2,308.7,1669,30.7,72
8723,L55902,L,297.2,308.6,1366,50.4,74
8724,L55903,L,297.2,308.6,1578,34.4,76
8725,M23584,M,297.2,308.6,1513,39.0,78
8726,M23585,M,297.1,308.5,1515,42.1,81
8727,L55906,L,297.2,308.6,1562,33.0,84
8728,L55907,L,297.2,308.7,1501,38.5,86
8729,M23588,M,297.2,308.7,1398,38.1,88
8730,L55909,L,297.3,308.7,1352,53.8,91
8731,H38144,H,297.3,308.7,1569,33.9,93
8732,H38145,H,297.2,308.6,1486,46.6,98
8733,L55912,L,297.2,308.6,1864,23.6,103
8734,M23593,M,297.3,308.7,1447,44.5,105
8735,L55914,L,297.2,308.6,1392,41.5,108
8736,L55915,L,297.3,308.6,1358,47.6,110
8737,L55916,L,297.3,308.7,1491,40.2,112
8738,L55917,L,297.3,308.7,1556,36.7,114
8739,L55918,L,297.3,308.7,1531,36.7,116
8740,H38153,H,297.4,308.7,1429,37.6,118
8741,M23600,M,297.4,308.8,1573,33.9,123
8742,L55921,L,297.4,308.8,1538,41.2,126
8743,L55922,L,297.4,308.8,1467,39.0,128
8744,H38157,H,297.4,308.7,1323,51.1,130
8745,M23604,M,297.4,308.7,1798,23.0,135
8746,L55925,L,297.4,308.6,1411,46.3,138
8747,L55926,L,297.3,308.5,1528,44.5,140
8748,L55927,L,297.3,308.5,1504,42.0,142
8749,L55928,L,297.3,308.5,1384,39.6,144
8750,L55929,L,297.2,308.4,1677,26.4,146
8751,L55930,L,297.3,308.5,1764,30.8,148
8752,M23611,M,297.4,308.5,1472,42.0,150
8753,M23612,M,297.4,308.5,1465,55.9,153
8754,M23613,M,297.4,308.6,1657,33.1,156
8755,L55934,L,297.4,308.6,1635,30.5,159
8756,M23615,M,297.4,308.7,1582,31.9,161
8757,L55936,L,297.5,308.7,1761,26.2,164
8758,L55937,L,297.5,308.8,1587,34.9,166
8759,M23618,M,297.5,308.7,1446,53.0,168
8760,M23619,M,297.5,308.7,1352,53.0,171
8761,M23620,M,297.4,308.7,1392,46.4,174
8762,L55941,L,297.5,308.8,1417,49.8,177
8763,H38176,H,297.5,308.8,1824,24.0,179
8764,L55943,L,297.5,308.8,1603,36.7,184
8765,L55944,L,297.4,308.8,1620,33.4,186
8766,L55945,L,297.4,308.8,1353,49.4,188
8767,L55946,L,297.5,308.8,1360,50.7,190
8768,L55947,L,297.5,308.6,1380,53.5,192
8769,M23628,M,297.5,308.7,1363,53.6,194
8770,M23629,M,297.4,308.6,1452,41.2,197
8771,L55950,L,297.4,308.6,1680,32.8,200
8772,L55951,L,297.5,308.6,1536,39.0,202
8773,L55952,L,297.5,308.6,1621,28.9,0
8774,L55953,L,297.5,308.6,1585,37.6,2
8775,M23634,M,297.6,308.7,1408,51.5,4
8776,H38189,H,297.5,308.6,1536,38.7,7
8777,L55956,L,297.5,308.6,1352,52.6,12
8778,H38191,H,297.5,308.6,1481,38.8,14
8779,L55958,L,297.5,308.7,1454,45.0,19
8780,M23639,M,297.5,308.6,1349,51.5,21
8781,M23640,M,297.5,308.6,1327,52.1,24
8782,L55961,L,297.6,308.7,1552,42.3,27
8783,L55962,L,297.5,308.7,1456,44.7,29
8784,M23643,M,297.6,308.6,1254,45.8,31
8785,L55964,L,297.5,308.6,1437,43.3,34
8786,L55965,L,297.5,308.6,1694,27.1,36
8787,L55966,L,297.5,308.5,1306,50.7,38
8788,M23647,M,297.5,308.5,1699,30.1,40
8789,L55968,L,297.4,308.5,1369,53.2,43
8790,L55969,L,297.4,308.5,1471,43.9,45
8791,L55970,L,297.4,308.5,1410,43.9,47
8792,M23651,M,297.4,308.5,1412,45.5,49
8793,L55972,L,297.4,308.5,1418,51.2,52
8794,L55973,L,297.4,308.5,1782,25.9,54
8795,M23654,M,297.4,308.5,1497,36.4,56
8796,L55975,L,297.3,308.4,1459,39.4,59
8797,L55976,L,297.2,308.3,1796,23.8,61
8798,L55977,L,297.2,308.3,1569,31.2,63
8799,L55978,L,297.3,308.4,1469,46.7,65
8800,L55979,L,297.3,308.4,1472,41.3,67
8801,L55980,L,297.4,308.5,1475,47.2,69
8802,L55981,L,297.4,308.6,1488,36.4,71
8803,L55982,L,297.4,308.6,1524,43.1,73
8804,L55983,L,297.4,308.5,1486,48.6,75
8805,M23664,M,297.5,308.6,1255,60.7,77
8806,M23665,M,297.4,308.6,1469,42.6,80
8807,L55986,L,297.4,308.5,1692,34.3,83
8808,M23667,M,297.4,308.6,1604,32.8,85
8809,L55988,L,297.4,308.6,1446,48.1,88
8810,L55989,L,297.3,308.5,1503,43.3,90
8811,M23670,M,297.3,308.5,1625,32.8,92
8812,L55991,L,297.2,308.5,1574,35.8,95
8813,M23672,M,297.2,308.4,1378,41.9,97
8814,L55993,L,297.1,308.4,1693,29.5,100
8815,L55994,L,297.2,308.4,1462,51.2,102
8816,H38229,H,297.3,308.5,1435,55.0,104
8817,M23676,M,297.2,308.5,1425,45.8,109
8818,H38231,H,297.3,308.6,1376,53.5,112
8819,M23678,M,297.4,308.7,1481,48.0,117
8820,H38233,H,297.4,308.7,1349,48.9,120
8821,L56000,L,297.3,308.7,1551,40.0,125
8822,H38235,H,297.4,308.7,1623,33.8,127
8823,L56002,L,297.4,308.8,1462,49.7,132
8824,M23683,M,297.3,308.8,1447,57.4,134
8825,M23684,M,297.3,308.9,1799,24.5,137
8826,M23685,M,297.3,308.8,1548,41.3,140
8827,M23686,M,297.2,308.8,1485,47.9,143
8828,L56007,L,297.2,308.7,1463,49.9,146
8829,L56008,L,297.3,308.7,1587,35.8,148
8830,M23689,M,297.3,308.8,1469,44.1,150
8831,H38244,H,297.3,308.7,1430,42.8,153
8832,H38245,H,297.4,308.7,1726,26.8,158
8833,L56012,L,297.4,308.8,1651,34.1,163
8834,L56013,L,297.4,308.8,1529,41.3,165
8835,L56014,L,297.4,308.8,1473,46.2,167
8836,H38249,H,297.4,308.8,1324,53.5,169
8837,L56016,L,297.4,308.9,1708,28.8,174
8838,M23697,M,297.5,309.1,1540,38.5,176
8839,L56018,L,297.5,309.0,1320,54.7,179
8840,M23699,M,297.4,308.9,1376,39.0,181
8841,M23700,M,297.3,308.7,1542,37.0,184
8842,L56021,L,297.3,308.7,1506,39.3,187
8843,L56022,L,297.3,308.7,1492,43.6,189
8844,H38257,H,297.3,308.8,1564,38.0,191
8845,H38258,H,297.4,308.9,1645,30.8,196
8846,M23705,M,297.4,308.9,1348,59.1,201
8847,M23706,M,297.4,308.8,1325,62.4,204
8848,L56027,L,297.5,308.9,1443,43.5,0
8849,M23708,M,297.5,308.9,1436,44.8,2
8850,L56029,L,297.5,308.9,1596,30.7,5
8851,L56030,L,297.6,309.0,1491,43.2,7
8852,M23711,M,297.7,308.9,1573,35.1,9
8853,L56032,L,297.7,308.9,1575,39.9,12
8854,L56033,L,297.7,308.9,1458,41.1,14
8855,M23714,M,297.7,309.0,1433,41.8,16
8856,L56035,L,297.7,308.9,1662,28.1,19
8857,M23716,M,297.7,308.9,1327,63.7,21
8858,L56037,L,297.7,308.9,1742,26.3,24
8859,L56038,L,297.8,308.9,1506,33.5,26
8860,L56039,L,297.9,309.1,1457,44.4,28
8861,M23720,M,297.9,309.1,1488,37.3,30
8862,L56041,L,297.9,309.1,1619,34.7,33
8863,M23722,M,298.0,309.2,1558,41.7,35
8864,L56043,L,298.0,309.2,1731,28.7,38
8865,M23724,M,298.0,309.1,1574,34.8,40
8866,L56045,L,297.9,309.0,1290,49.8,43
8867,H38280,H,297.9,308.9,1416,39.6,45
8868,L56047,L,297.9,308.9,1566,41.9,50
8869,L56048,L,297.9,309.0,1456,46.5,52
8870,L56049,L,297.9,309.0,1528,37.5,54
8871,M23730,M,297.9,309.1,1338,49.6,56
8872,M23731,M,297.9,309.1,1558,39.2,59
8873,M23732,M,297.9,309.1,1614,38.1,62
8874,H38287,H,298.0,309.1,1557,36.4,65
8875,L56054,L,298.1,309.3,1443,45.3,70
8876,H38289,H,298.1,309.3,1332,51.0,72
8877,M23736,M,298.1,309.3,1752,25.2,77
8878,M23737,M,298.1,309.2,1460,45.8,80
8879,L56058,L,298.1,309.2,1802,26.9,83
8880,L56059,L,298.0,309.2,1527,39.5,85
8881,L56060,L,298.0,309.2,1458,39.8,87
8882,H38295,H,298.0,309.2,1520,37.9,89
8883,L56062,L,298.0,309.2,1378,49.7,94
8884,M23743,M,297.9,309.2,1529,38.1,96
8885,L56064,L,298.0,309.2,1527,32.4,99
8886,M23745,M,298.0,309.2,1438,42.9,101
8887,L56066,L,297.9,309.0,1583,36.7,104
8888,L56067,L,297.8,308.9,1530,37.6,106
8889,M23748,M,297.7,308.9,1530,39.1,108
8890,M23749,M,297.7,308.8,2089,19.1,111
8891,L56070,L,297.7,308.8,1616,34.2,114
8892,M23751,M,297.7,308.9,1681,28.3,116
8893,L56072,L,297.6,308.8,1475,43.0,119
8894,L56073,L,297.5,308.7,1371,46.5,121
8895,M23754,M,297.5,308.7,1546,38.0,123
8896,H38309,H,297.4,308.6,1461,40.1,126
8897,L56076,L,297.4,308.7,1638,31.9,131
8898,M23757,M,297.3,308.7,1577,35.6,133
8899,L56078,L,297.4,308.6,1532,38.7,136
8900,M23759,M,297.3,308.5,1710,27.7,138
8901,M23760,M,297.3,308.6,1584,29.4,141
8902,L56081,L,297.3,308.6,1446,50.1,144
8903,H38316,H,297.4,308.7,1522,46.3,146
8904,M23763,M,297.4,308.7,1382,49.9,151
8905,L56084,L,297.4,308.7,1584,38.2,154
8906,L56085,L,297.3,308.6,1385,55.2,156
8907,L56086,L,297.3,308.7,1592,34.4,158
8908,M23767,M,297.2,308.6,1404,43.7,160
8909,L56088,L,297.2,308.5,1518,44.3,163
8910,L56089,L,297.1,308.4,1529,40.4,165
8911,L56090,L,297.1,308.4,1550,37.0,167
8912,L56091,L,297.1,308.3,1773,23.8,169
8913,L56092,L,297.2,308.5,1446,43.7,171
8914,M23773,M,297.2,308.5,1487,46.9,173
8915,M23774,M,297.3,308.5,1524,49.3,176
8916,L56095,L,297.1,308.3,1403,54.1,179
8917,L56096,L,297.1,308.2,2267,15.7,181
8918,M23777,M,297.1,308.2,1529,37.9,183
8919,L56098,L,297.1,308.2,1402,51.2,186
8920,L56099,L,297.2,308.3,1693,28.0,188
8921,L56100,L,297.1,308.3,1496,45.8,190
8922,L56101,L,297.1,308.1,1633,33.3,192
8923,L56102,L,297.1,308.2,1399,42.6,194
8924,M23783,M,297.0,308.1,1363,45.3,196
8925,H38338,H,297.1,308.2,1527,42.2,199
8926,M23785,M,297.2,308.2,1405,42.5,204
8927,M23786,M,297.3,308.3,1459,59.6,207
8928,M23787,M,297.4,308.4,1789,25.0,210
8929,L56108,L,297.4,308.4,1531,41.5,213
8930,M23789,M,297.4,308.4,1620,35.8,215
8931,L56110,L,297.4,308.4,1571,39.4,0
8932,L56111,L,297.4,308.4,1434,39.9,2
8933,L56112,L,297.4,308.4,1474,43.6,4
8934,M23793,M,297.3,308.3,1544,41.7,6
8935,L56114,L,297.3,308.2,1601,35.7,9
8936,L56115,L,297.4,308.3,1801,26.9,11
8937,L56116,L,297.4,308.3,1465,42.0,13
8938,M23797,M,297.4,308.4,1340,52.6,15
8939,M23798,M,297.4,308.4,1517,41.0,18
8940,M23799,M,297.3,308.4,1434,44.8,21
8941,H38354,H,297.3,308.3,1935,19.3,24
8942,M23801,M,297.3,308.3,1595,32.2,29
8943,L56122,L,297.3,308.3,2188,17.0,32
8944,M23803,M,297.3,308.4,1449,44.4,34
8945,L56124,L,297.3,308.3,1471,38.2,37
8946,L56125,L,297.4,308.2,1639,33.8,39
8947,M23806,M,297.3,308.2,1846,24.5,41
8948,M23807,M,297.3,308.2,1452,38.2,44
8949,M23808,M,297.4,308.3,1483,41.9,47
8950,L56129,L,297.4,308.3,1284,60.3,50
8951,L56130,L,297.4,308.2,1419,50.0,52
8952,L56131,L,297.3,308.1,1763,28.4,54
8953,M23812,M,297.2,308.0,1478,42.5,56
8954,L56133,L,297.3,308.0,1518,36.0,59
8955,L56134,L,297.3,308.0,1447,49.0,61
8956,M23815,M,297.4,308.0,1355,55.1,63
8957,L56136,L,297.4,308.1,1348,57.4,66
8958,L56137,L,297.4,308.1,1348,53.7,68
8959,M23818,M,297.4,308.1,1734,27.7,70
8960,L56139,L,297.3,308.0,1420,46.5,73
8961,L56140,L,297.3,307.9,1797,24.7,75
8962,M23821,M,297.3,308.0,1403,45.0,77
8963,L56142,L,297.3,307.9,1628,30.2,80
8964,M23823,M,297.2,307.9,1687,30.4,82
8965,M23824,M,297.2,307.9,1456,44.9,85
8966,L56145,L,297.1,307.9,1496,44.7,88
8967,L56146,L,297.1,307.8,1636,30.3,90
8968,L56147,L,297.1,307.8,1536,40.4,92
8969,L56148,L,297.1,307.8,1454,50.6,94
8970,L56149,L,297.0,307.8,1396,50.0,96
8971,L56150,L,297.0,307.6,1575,37.4,98
8972,L56151,L,296.9,307.6,1514,35.7,100
8973,M23832,M,296.8,307.4,1455,49.9,102
8974,L56153,L,296.8,307.4,1549,48.3,105
8975,L56154,L,296.8,307.5,1474,42.4,107
8976,H38389,H,296.7,307.4,1661,34.2,109
8977,L56156,L,296.7,307.4,1535,34.6,114
8978,M23837,M,296.9,307.5,1556,31.2,116
8979,L56158,L,296.9,307.6,1435,45.0,119
8980,M23839,M,296.9,307.5,1332,51.1,121
8981,L56160,L,297.0,307.6,1513,42.4,124
8982,L56161,L,297.0,307.7,1502,39.4,126
8983,L56162,L,297.0,307.7,1315,60.1,128
8984,M23843,M,297.0,307.7,1261,51.1,130
8985,L56164,L,297.1,307.8,1406,60.4,133
8986,L56165,L,297.1,307.8,1584,42.3,135
8987,M23846,M,297.1,307.8,1443,43.9,137
8988,L56167,L,297.2,307.9,1580,35.8,140
8989,L56168,L,297.2,307.9,1825,24.6,142
8990,L56169,L,297.2,307.9,1469,48.2,144
8991,L56170,L,297.2,307.9,1493,38.4,146
8992,M23851,M,297.3,308.0,1598,29.4,148
8993,H38406,H,297.2,307.9,1450,37.2,151
8994,M23853,M,297.2,307.9,1632,37.5,156
8995,M23854,M,297.1,307.9,1980,20.3,159
8996,L56175,L,297.2,308.0,1474,43.7,162
8997,L56176,L,297.2,307.9,1540,37.1,164
8998,M23857,M,297.1,307.9,1609,38.9,166
8999,L56178,L,297.1,308.0,1467,42.8,169
9000,L56179,L,297.1,307.9,1492,39.4,171
9001,L56180,L,297.0,307.9,1493,46.1,173
9002,L56181,L,297.0,307.8,1500,39.9,175
9003,L56182,L,297.1,307.8,1477,36.6,177
9004,L56183,L,297.1,307.9,1342,49.1,179
9005,M23864,M,297.1,307.8,1538,34.3,181
9006,L56185,L,297.2,307.9,1337,58.1,184
9007,L56186,L,297.3,307.9,1417,41.8,186
9008,L56187,L,297.4,308.0,1383,46.2,188
9009,M23868,M,297.4,308.0,1440,42.4,190
9010,L56189,L,297.3,307.9,1579,34.4,193
9011,L56190,L,297.2,307.9,1441,40.0,195
9012,M23871,M,297.2,307.9,1530,35.9,197
9013,L56192,L,297.2,308.0,1705,26.0,200
9014,H38427,H,297.2,308.0,1435,43.0,202
9015,M23874,M,297.2,308.1,1340,61.3,207
9016,L56195,L,297.2,308.1,1431,49.7,210
9017,L56196,L,297.3,308.2,1396,52.7,212
9018,M23877,M,297.3,308.1,1369,52.0,214
9019,L56198,L,297.3,308.1,1615,35.4,217
9020,L56199,L,297.2,308.1,1662,31.3,0
9021,L56200,L,297.3,308.2,1553,33.5,2
9022,M23881,M,297.4,308.2,1536,34.6,4
9023,L56202,L,297.4,308.3,1548,46.6,7
9024,L56203,L,297.4,308.3,1706,30.9,9
9025,L56204,L,297.4,308.3,1366,45.5,11
9026,L56205,L,297.5,308.4,1440,35.9,13
9027,M23886,M,297.5,308.4,1685,28.1,15
9028,M23887,M,297.4,308.3,1444,44.0,18
9029,L56208,L,297.4,308.3,1395,48.7,21
9030,L56209,L,297.4,308.3,1483,38.8,23
9031,M23890,M,297.5,308.4,1403,44.3,25
9032,H38445,H,297.5,308.4,1793,23.9,28
9033,L56212,L,297.4,308.3,1723,28.8,33
9034,L56213,L,297.4,308.2,1386,41.0,35
9035,H38448,H,297.4,308.2,1585,46.2,37
9036,M23895,M,297.3,308.1,1731,27.7,42
9037,L56216,L,297.3,308.3,1519,37.7,45
9038,L56217,L,297.3,308.2,1896,24.4,47
9039,L56218,L,297.3,308.3,2358,14.9,49
9040,M23899,M,297.3,308.3,1341,51.9,51
9041,L56220,L,297.3,308.3,1550,37.0,54
9042,L56221,L,297.3,308.3,1309,61.5,56
9043,M23902,M,297.3,308.4,1599,32.9,58
9044,L56223,L,297.4,308.4,1343,40.0,61
9045,L56224,L,297.4,308.4,1378,39.9,63
9046,L56225,L,297.4,308.4,1603,34.6,65
9047,L56226,L,297.4,308.4,1664,28.1,67
9048,L56227,L,297.3,308.4,1488,37.4,69
9049,M23908,M,297.3,308.4,1370,50.5,71
9050,L56229,L,297.3,308.5,1545,34.3,74
9051,M23910,M,297.4,308.5,1566,31.4,76
9052,L56231,L,297.4,308.6,1820,24.6,79
9053,M23912,M,297.4,308.6,1901,22.1,81
9054,M23913,M,297.4,308.5,1638,32.2,84
9055,M23914,M,297.3,308.4,1521,38.2,87
9056,H38469,H,297.3,308.4,1864,23.1,90
9057,L56236,L,297.3,308.3,1430,41.9,95
9058,M23917,M,297.3,308.4,1686,34.5,97
9059,M23918,M,297.2,308.3,1326,57.2,100
9060,L56239,L,297.2,308.3,1805,25.6,103
9061,H38474,H,297.2,308.3,1453,45.8,105
9062,M23921,M,297.2,308.4,1863,26.0,110
9063,L56242,L,297.2,308.3,1576,35.3,113
9064,L56243,L,297.2,308.3,1419,39.7,115
9065,L56244,L,297.2,308.4,1833,25.2,117
9066,H38479,H,297.2,308.4,2182,17.3,119
9067,L56246,L,297.2,308.3,1656,30.3,124
9068,L56247,L,297.1,308.2,1351,56.6,126
9069,H38482,H,297.1,308.2,1790,30.3,128
9070,M23929,M,297.2,308.2,1678,28.1,133
